Ubicacion,maquina_id,Fecha,UPC,Aceptada,Participante
Proaza,T65,"2021-11-22 09:19:00",8480012028728,0,008d774b-1527-467b-8be9-e2a23a6ac097
Proaza,T65,"2021-11-22 09:19:00",5449000000996,1,2010006503755
Proaza,T65,"2021-11-22 09:20:00",httpsl.ead.mebbrZDA,0,008d774b-1527-467b-8be9-e2a23a6ac097
Proaza,T65,"2021-11-22 09:20:00",5449000000996,1,2010006503755
Proaza,T65,"2021-11-22 09:20:00",8480024738097,0,008d774b-1527-467b-8be9-e2a23a6ac097
Proaza,T65,"2021-11-22 09:20:00",8480024738097,0,008d774b-1527-467b-8be9-e2a23a6ac097
Proaza,T65,"2021-11-22 09:20:00",8410297112041,1,2010006503755
Proaza,T65,"2021-11-22 09:20:00",8410297112041,1,2010006503755
Proaza,T65,"2021-11-22 09:20:00",8410297112041,1,2010006503755
Proaza,T65,"2021-11-22 09:20:00",5449000000996,1,2010006503755
Proaza,T65,"2021-11-22 09:21:00",8480017152282,1,2010006503755
Proaza,T65,"2021-11-22 09:21:00",8480012028728,0,008d774b-1527-467b-8be9-e2a23a6ac097
Proaza,T65,"2021-11-22 09:21:00",8480012028728,0,008d774b-1527-467b-8be9-e2a23a6ac097
Proaza,T65,"2021-11-22 09:21:00",8414100317357,1,2010006503755
Proaza,T65,"2021-11-22 09:21:00",8410494300722,1,2010006503755
Proaza,T65,"2021-11-22 09:21:00",8410793296139,1,2010006503755
Proaza,T65,"2021-11-22 09:21:00",8421335002538,0,008d774b-1527-467b-8be9-e2a23a6ac097
Proaza,T65,"2021-11-22 09:21:00",8421335002538,0,008d774b-1527-467b-8be9-e2a23a6ac097
Proaza,T65,"2021-11-22 09:21:00",8480024738097,0,008d774b-1527-467b-8be9-e2a23a6ac097
Argentina,T19,"2021-11-22 09:22:00",4002160092150,1,2010008692259
Argentina,T19,"2021-11-22 09:22:00",4002160092150,1,2010008692259
Argentina,T19,"2021-11-22 09:22:00",4002160092150,1,2010008692259
Argentina,T19,"2021-11-22 09:22:00",8431707113717,1,2010008692259
Argentina,T19,"2021-11-22 09:22:00",4002160092150,1,2010008692259
Argentina,T19,"2021-11-22 09:23:00",4002160092150,1,2010008692259
Argentina,T19,"2021-11-22 09:23:00",4002160092150,1,2010008692259
Argentina,T19,"2021-11-22 09:23:00",84116345,1,2010008692259
Argentina,T19,"2021-11-22 09:23:00",84116345,1,2010008692259
Argentina,T19,"2021-11-22 09:23:00",8410297115318,1,2010008692259
Argentina,T19,"2021-11-22 09:23:00",8410283001106,1,2010008692259
Argentina,T19,"2021-11-22 09:23:00",8410297011108,1,2010008692259
Obispo/Contrueces,T34,"2021-11-22 09:36:00",8425561010039,1,2010008465419
Obispo/Contrueces,T34,"2021-11-22 09:37:00",8425561010039,1,2010008465419
Obispo/Contrueces,T34,"2021-11-22 09:37:00",8480024834287,1,2010008465419
Obispo/Contrueces,T34,"2021-11-22 09:37:00",8480024834287,1,2010008465419
Obispo/Contrueces,T34,"2021-11-22 09:37:00",8480024834287,1,2010008465419
Obispo/Contrueces,T34,"2021-11-22 09:37:00",8411485010101,1,2010008465419
Obispo/Contrueces,T34,"2021-11-22 09:38:00",8411485010101,1,2010008465419
Obispo/Contrueces,T34,"2021-11-22 09:38:00",8411485010101,1,2010008465419
Obispo/Contrueces,T34,"2021-11-22 09:38:00",8411485010101,1,2010008465419
Obispo/Contrueces,T34,"2021-11-22 09:38:00",8480024760814,1,2010008465419
Florida,T49,"2021-11-22 09:41:00",8410297012150,1,2010006723825
Florida,T49,"2021-11-22 09:41:00",8410881002048,0,008d774b-1527-467b-8be9-e2a23a6ac097
Florida,T49,"2021-11-22 09:41:00",20013592,0,008d774b-1527-467b-8be9-e2a23a6ac097
Florida,T49,"2021-11-22 09:43:00",8430807005991,1,2010006723825
Florida,T49,"2021-11-22 09:43:00",8410881002048,0,008d774b-1527-467b-8be9-e2a23a6ac097
Florida,T49,"2021-11-22 09:44:00",8410881002048,0,008d774b-1527-467b-8be9-e2a23a6ac097
Florida,T49,"2021-11-22 09:44:00",8411327000086,1,2010006723825
Florida,T49,"2021-11-22 09:44:00",8411327000086,1,2010006723825
"Prendes Pando",T21,"2021-11-22 09:41:00",8431876013399,1,2010007554862
"Prendes Pando",T21,"2021-11-22 09:42:00",8431876011937,1,2010007554862
"Prendes Pando",T21,"2021-11-22 09:42:00",8431876013399,1,2010007554862
"Prendes Pando",T21,"2021-11-22 09:42:00",8431876011937,1,2010007554862
"Prendes Pando",T21,"2021-11-22 09:43:00",8431876013399,1,2010007554862
"Prendes Pando",T21,"2021-11-22 09:43:00",8431876013405,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Prendes Pando",T21,"2021-11-22 09:43:00",8431876013405,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Prendes Pando",T21,"2021-11-22 09:44:00",20659318,1,2010007554862
"Posada Llanera",T56,"2021-11-22 09:44:00",848412598004933,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Posada Llanera",T56,"2021-11-22 09:45:00",8412598004933,1,2010007629454
"Posada Llanera",T56,"2021-11-22 09:45:00",8411327022019,1,2010007629454
"Posada Llanera",T56,"2021-11-22 09:45:00",3014260090579,0,008d774b-1527-467b-8be9-e2a23a6ac097
Labra,T26,"2021-11-22 09:47:00",8430807000125,1,2010005283566
Labra,T26,"2021-11-22 09:47:00",8430807000125,1,2010005283566
Labra,T26,"2021-11-22 09:47:00",8430807000125,1,2010005283566
Labra,T26,"2021-11-22 09:47:00",8430807000125,1,2010005283566
Labra,T26,"2021-11-22 09:47:00",8410881000112,0,008d774b-1527-467b-8be9-e2a23a6ac097
Florida,T49,"2021-11-22 09:46:00",8410297115219,1,2010008416039
Florida,T49,"2021-11-22 09:46:00",8411327002745,1,2010008416039
Obispo/Contrueces,T34,"2021-11-22 09:46:00",8410297161988,1,008d774b-1527-467b-8be9-e2a23a6ac097
Obispo/Contrueces,T34,"2021-11-22 09:47:00",8410297012150,1,008d774b-1527-467b-8be9-e2a23a6ac097
Argañosa,T51,"2021-11-22 09:45:00",7611612502030,1,2010008288841
Argañosa,T51,"2021-11-22 09:46:00",7611612502030,1,2010008288841
Argañosa,T51,"2021-11-22 09:46:00",7611612502030,1,2010008288841
Argañosa,T51,"2021-11-22 09:46:00",7611612502030,1,2010008288841
Argañosa,T51,"2021-11-22 09:46:00",7611612502030,1,2010008288841
Argañosa,T51,"2021-11-22 09:46:00",7611612502030,1,2010008288841
Argañosa,T51,"2021-11-22 09:46:00",7611612502030,1,2010008288841
Argañosa,T51,"2021-11-22 09:46:00",7611612502030,1,2010008288841
Argañosa,T51,"2021-11-22 09:46:00",7611612502030,1,2010008288841
Argañosa,T51,"2021-11-22 09:46:00",7611612502030,1,2010008288841
Argañosa,T51,"2021-11-22 09:47:00",7611612502030,1,2010008288841
Argañosa,T51,"2021-11-22 09:47:00",7611612502030,1,2010008288841
"Prendes Pando",T21,"2021-11-22 09:53:00",8480024172488,1,2010006780910
Argentina,T19,"2021-11-22 09:53:00",8480024834614,1,2010005384867
Argentina,T19,"2021-11-22 09:54:00",8480024830197,1,2010005384867
"Prendes Pando",T21,"2021-11-22 09:59:00",httpqr.bezoya.esbbi4in,0,008d774b-1527-467b-8be9-e2a23a6ac097
Argentina,T19,"2021-11-22 09:56:00",5449000171795,1,2010008692259
Argentina,T19,"2021-11-22 09:56:00",5449000171795,1,2010008692259
Argentina,T19,"2021-11-22 09:56:00",5449000171795,1,2010008692259
Argentina,T19,"2021-11-22 09:57:00",8720181021138,0,008d774b-1527-467b-8be9-e2a23a6ac097
Argentina,T19,"2021-11-22 09:57:00",5449000136336,1,2010008692259
Argentina,T19,"2021-11-22 09:57:00",84116369,1,2010008692259
Argentina,T19,"2021-11-22 09:57:00",5449000131843,1,2010008692259
Argentina,T19,"2021-11-22 09:57:00",5449000171795,1,2010008692259
Argentina,T19,"2021-11-22 09:57:00",5449000136336,1,2010008692259
Argentina,T19,"2021-11-22 09:57:00",5449000171795,1,2010008692259
Argentina,T19,"2021-11-22 09:57:00",5449000136336,1,2010008692259
Argentina,T19,"2021-11-22 09:58:00",5449000171795,1,2010008692259
Argentina,T19,"2021-11-22 09:58:00",84116369,1,2010008692259
"Cuatro Jueces",T69,"2021-11-22 09:58:00",8410297010200,1,2010008257502
"Cuatro Jueces",T69,"2021-11-22 09:58:00",8410297010200,1,2010008257502
"Cuatro Jueces",T69,"2021-11-22 09:58:00",8410297011108,1,2010008257502
"Cuatro Jueces",T69,"2021-11-22 09:58:00",8480024760838,1,2010008257502
"Cuatro Jueces",T69,"2021-11-22 09:58:00",8480024760838,1,2010008257502
"Cuatro Jueces",T69,"2021-11-22 09:58:00",8480024760838,1,2010008257502
"Cuatro Jueces",T69,"2021-11-22 09:59:00",8480024760838,1,2010008257502
"Cuatro Jueces",T69,"2021-11-22 09:59:00",8480024760838,1,2010008257502
"Cuatro Jueces",T69,"2021-11-22 09:59:00",httpsl.ead.mebc2bUh,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Cuatro Jueces",T69,"2021-11-22 09:59:00",5449000169327,1,2010008257502
"Cuatro Jueces",T69,"2021-11-22 09:59:00",8411327122016,1,2010008257502
"Cuatro Jueces",T69,"2021-11-22 09:59:00",5449000169327,1,2010008257502
"Cuatro Jueces",T69,"2021-11-22 09:59:00",8411327122016,1,2010008257502
"Cuatro Jueces",T69,"2021-11-22 09:59:00",5449000169327,1,2010008257502
"Cuatro Jueces",T69,"2021-11-22 09:59:00",8410494300722,1,2010008257502
Labra,T26,"2021-11-22 10:01:00",84116345,1,008d774b-1527-467b-8be9-e2a23a6ac097
Labra,T26,"2021-11-22 10:01:00",8410297110986,1,008d774b-1527-467b-8be9-e2a23a6ac097
Labra,T26,"2021-11-22 10:02:00",84116345,1,008d774b-1527-467b-8be9-e2a23a6ac097
Labra,T26,"2021-11-22 10:02:00",84116345,1,008d774b-1527-467b-8be9-e2a23a6ac097
Labra,T26,"2021-11-22 10:02:00",84116345,1,008d774b-1527-467b-8be9-e2a23a6ac097
Labra,T26,"2021-11-22 10:02:00",84116345,1,008d774b-1527-467b-8be9-e2a23a6ac097
Labra,T26,"2021-11-22 10:02:00",84116345,1,008d774b-1527-467b-8be9-e2a23a6ac097
Labra,T26,"2021-11-22 10:02:00",84116345,1,008d774b-1527-467b-8be9-e2a23a6ac097
Labra,T26,"2021-11-22 10:02:00",5449000028945,1,008d774b-1527-467b-8be9-e2a23a6ac097
Proaza,T65,"2021-11-22 10:01:00",8425561010039,1,2010102007294
Proaza,T65,"2021-11-22 10:01:00",8425561010039,1,2010102007294
Proaza,T65,"2021-11-22 10:02:00",8425561010039,1,2010102007294
Proaza,T65,"2021-11-22 10:02:00",5449000056672,1,2010102007294
Proaza,T65,"2021-11-22 10:02:00",5449000056672,1,2010102007294
Proaza,T65,"2021-11-22 10:02:00",5449000056672,1,2010102007294
Proaza,T65,"2021-11-22 10:02:00",5449000056672,1,2010102007294
Proaza,T65,"2021-11-22 10:02:00",5449000056672,1,2010102007294
Proaza,T65,"2021-11-22 10:03:00",8425561010039,1,2010102007294
Proaza,T65,"2021-11-22 10:03:00",5449000056672,1,2010102007294
Proaza,T65,"2021-11-22 10:03:00",5449000056672,1,2010102007294
Proaza,T65,"2021-11-22 10:03:00",5449000056672,1,2010102007294
"Prendes Pando",T21,"2021-11-22 10:00:00",httpqr.bezoya.esbbi4in,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Prendes Pando",T21,"2021-11-22 10:00:00",8410128000400,1,2010008584028
"Prendes Pando",T21,"2021-11-22 10:01:00",8410128000400,1,2010008584028
"Prendes Pando",T21,"2021-11-22 10:01:00",7613035870598,0,008d774b-1527-467b-8be9-e2a23a6ac097
Proaza,T65,"2021-11-22 10:04:00",8425561010039,1,2010102007294
Proaza,T65,"2021-11-22 10:04:00",8425561010039,1,2010102007294
Proaza,T65,"2021-11-22 10:04:00",8425561010022,1,2010102007294
Proaza,T65,"2021-11-22 10:05:00",8425561010039,1,2010102007294
Proaza,T65,"2021-11-22 10:05:00",8425561010039,1,2010102007294
Proaza,T65,"2021-11-22 10:05:00",8425561010039,1,2010102007294
Proaza,T65,"2021-11-22 10:05:00",8425561010039,1,2010102007294
Proaza,T65,"2021-11-22 10:05:00",8425561010039,1,2010102007294
Proaza,T65,"2021-11-22 10:05:00",84116369,1,2010102007294
Proaza,T65,"2021-11-22 10:05:00",5449000056672,1,2010102007294
Proaza,T65,"2021-11-22 10:05:00",5449000056672,1,2010102007294
Proaza,T65,"2021-11-22 10:05:00",5449000056672,1,2010102007294
Proaza,T65,"2021-11-22 10:05:00",5449000056672,1,2010102007294
Proaza,T65,"2021-11-22 10:06:00",5449000056672,1,2010102007294
Proaza,T65,"2021-11-22 10:06:00",5449000056672,1,2010102007294
Proaza,T65,"2021-11-22 10:06:00",5449000056672,1,2010102007294
Proaza,T65,"2021-11-22 10:06:00",5449000056672,1,2010102007294
Proaza,T65,"2021-11-22 10:06:00",5449000056672,1,2010102007294
Proaza,T65,"2021-11-22 10:07:00",8425561010039,1,2010007858045
Proaza,T65,"2021-11-22 10:07:00",8422767123167,0,008d774b-1527-467b-8be9-e2a23a6ac097
Proaza,T65,"2021-11-22 10:07:00",8412301100280,0,008d774b-1527-467b-8be9-e2a23a6ac097
Proaza,T65,"2021-11-22 10:07:00",8480024834652,1,2010005553331
Proaza,T65,"2021-11-22 10:08:00",8410297114830,1,2010005553331
Obispo/Contrueces,T34,"2021-11-22 10:06:00",8410297012150,1,2010008189933
Obispo/Contrueces,T34,"2021-11-22 10:07:00",8425561010039,1,2010008189933
Obispo/Contrueces,T34,"2021-11-22 10:07:00",8425561010039,1,2010008189933
Obispo/Contrueces,T34,"2021-11-22 10:07:00",8410297012150,1,2010008189933
Obispo/Contrueces,T34,"2021-11-22 10:07:00",8410297012150,1,2010008189933
Obispo/Contrueces,T34,"2021-11-22 10:09:00",8410297012150,1,2010008189933
Obispo/Contrueces,T34,"2021-11-22 10:09:00",8410297012150,1,2010008189933
Obispo/Contrueces,T34,"2021-11-22 10:09:00",8410297012150,1,2010008189933
Obispo/Contrueces,T34,"2021-11-22 10:09:00",8410297012150,1,2010008189933
Argañosa,T51,"2021-11-22 10:11:00",8410297012150,1,2010008483321
Argañosa,T51,"2021-11-22 10:11:00",8410297012150,1,2010008483321
Argañosa,T51,"2021-11-22 10:11:00",8410297012150,1,2010008483321
Argañosa,T51,"2021-11-22 10:11:00",8410297012150,1,2010008483321
Proaza,T65,"2021-11-22 10:17:00",8410297110979,1,2010102038427
Proaza,T65,"2021-11-22 10:17:00",8410297110979,1,2010102038427
Proaza,T65,"2021-11-22 10:18:00",8410297061400,1,2010102038427
Proaza,T65,"2021-11-22 10:18:00",3560071199494,0,008d774b-1527-467b-8be9-e2a23a6ac097
Proaza,T65,"2021-11-22 10:18:00",3560071199494,0,008d774b-1527-467b-8be9-e2a23a6ac097
Proaza,T65,"2021-11-22 10:18:00",8410297110979,1,2010102038427
Proaza,T65,"2021-11-22 10:18:00",3560071199494,0,008d774b-1527-467b-8be9-e2a23a6ac097
Proaza,T65,"2021-11-22 10:20:00",8410793036131,1,2010005684035
Proaza,T65,"2021-11-22 10:21:00",8410793036131,1,2010005684035
Proaza,T65,"2021-11-22 10:21:00",8410128276003,1,2010005684035
Proaza,T65,"2021-11-22 10:21:00",8410297012105,1,2010005684035
Proaza,T65,"2021-11-22 10:22:00",8425561010039,1,2010005460790
Proaza,T65,"2021-11-22 10:22:00",8425561010039,1,2010005460790
Proaza,T65,"2021-11-22 10:22:00",8425561010039,1,2010005460790
Proaza,T65,"2021-11-22 10:22:00",8425561010039,1,2010005460790
Proaza,T65,"2021-11-22 10:22:00",8425561010039,1,2010005460790
Proaza,T65,"2021-11-22 10:23:00",8410297112379,1,2010005460790
Proaza,T65,"2021-11-22 10:23:00",8432425018506,1,2010005460790
Florida,T49,"2021-11-22 10:22:00",8425561010039,1,008d774b-1527-467b-8be9-e2a23a6ac097
Florida,T49,"2021-11-22 10:22:00",8425561010039,1,2010000172063
Florida,T49,"2021-11-22 10:22:00",8425561010039,1,2010000172063
Florida,T49,"2021-11-22 10:22:00",8425561010039,1,2010000172063
Florida,T49,"2021-11-22 10:22:00",8425561010039,1,2010000172063
"Prendes Pando",T21,"2021-11-22 10:21:00",8411485050107,1,2010007243506
"Prendes Pando",T21,"2021-11-22 10:21:00",8410261160108,1,2010007243506
"Prendes Pando",T21,"2021-11-22 10:22:00",8411485050107,1,2010007243506
"Prendes Pando",T21,"2021-11-22 10:22:00",8411485050107,1,2010007243506
"Av Castilla",T75,"2021-11-22 10:18:00",8410297012105,1,2010008920659
"Av Castilla",T75,"2021-11-22 10:19:00",8425561010039,1,2010008920659
"Av Castilla",T75,"2021-11-22 10:19:00",8425561010039,1,2010008920659
"Av Castilla",T75,"2021-11-22 10:19:00",8425561010039,1,2010008920659
"Av Castilla",T75,"2021-11-22 10:19:00",8425561010039,1,2010008920659
"Av Castilla",T75,"2021-11-22 10:19:00",8425561010039,1,2010008920659
"Av Castilla",T75,"2021-11-22 10:19:00",8425561010039,1,2010008920659
"Av Castilla",T75,"2021-11-22 10:19:00",5410076688890,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Av Castilla",T75,"2021-11-22 10:19:00",5410076688890,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Av Castilla",T75,"2021-11-22 10:19:00",8424790109040,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Av Castilla",T75,"2021-11-22 10:19:00",8425561010039,1,2010008920659
"Av Castilla",T75,"2021-11-22 10:20:00",8425561010039,1,2010008920659
"Av Castilla",T75,"2021-11-22 10:20:00",8425561010039,1,2010008920659
"Av Castilla",T75,"2021-11-22 10:20:00",8425561010039,1,2010008920659
"Av Castilla",T75,"2021-11-22 10:20:00",9700000000024,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Av Castilla",T75,"2021-11-22 10:20:00",8410297012105,1,2010008920659
"Av Castilla",T75,"2021-11-22 10:20:00",8425561010039,1,2010008920659
"Av Castilla",T75,"2021-11-22 10:20:00",8425561010039,1,2010008920659
"Av Castilla",T75,"2021-11-22 10:20:00",8425561010039,1,2010008920659
"Av Castilla",T75,"2021-11-22 10:20:00",8425561010039,1,2010008920659
"Av Castilla",T75,"2021-11-22 10:20:00",8425561010039,1,2010008920659
"Av Castilla",T75,"2021-11-22 10:20:00",8425561010039,1,2010008920659
"Av Castilla",T75,"2021-11-22 10:21:00",8425561010039,1,2010008920659
"Av Castilla",T75,"2021-11-22 10:21:00",8425561010039,1,2010008920659
"Av Castilla",T75,"2021-11-22 10:21:00",8425561010039,1,2010008920659
"Av Castilla",T75,"2021-11-22 10:21:00",8425561010039,1,2010008920659
"Av Castilla",T75,"2021-11-22 10:21:00",8425561010039,1,2010008920659
"Av Castilla",T75,"2021-11-22 10:21:00",8424790109040,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Av Castilla",T75,"2021-11-22 10:21:00",8410297110979,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:21:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:21:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:22:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:22:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:22:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:22:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:22:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:22:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:22:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:22:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:22:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:22:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:22:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:22:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:22:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:22:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:23:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:23:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:23:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:23:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:23:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:23:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:23:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:23:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:23:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:23:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:23:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:23:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:23:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:23:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:23:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:23:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:24:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:24:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:24:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:24:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:24:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:24:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:24:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:24:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:24:00",7611612502023,1,2010008917741
"Av Castilla",T75,"2021-11-22 10:24:00",7611612502023,1,2010008917741
